date,city,state,category_de,description_de,source,year
2015-05-16,Hamburg,Hamburg,Sonstige Angriffe,Laut Bundesregierung kam es bei einem Übergriff auf eine Asylunterkunft zu einer Sachbeschädigung.,http://dokumente.linksfraktion.de/inhalt/ka-18-5587-bergriffe-fluechtlingsheime-2015-2.pdf,2015
2015-05-15,Berlin-Hellersdorf,Berlin,Sonstige Angriffe,"Unbekannte haben am Freitagmorgen die Baustelle der Wohn-Containersiedlung in Marzahn beschädigt. Sicherheitsmitarbeiter stellten gegen 6.30 Uhr einen einen aufgedrückten Zaun an der Baustelle in der Schönagelstraße fest. Zwei Keramikwasserleitungen wurden zerstört. Zwischen den Scherben befand sich ein Aufkleber mit der Aufschrift ""Nein zum Heim"". Der Staatsschutz ermittelt.",http://m.tagesspiegel.de/berlin/protest-gegen-fluechtlingsheim-in-berlin-baustelle-des-containerdorfs-in-marzahn-beschaedigt/11784792.html?utm_referrer=https%3A%2F%2Fwww.google.de%2F,2015
2015-05-15,Hagen,Nordrhein-Westfalen,Sonstige Angriffe,Laut Bundesregierung kam es bei einem Übergriff auf Asylsuchende zum Verwenden von Kennzeichen verfassungswidriger Organisationen.,http://dokumente.linksfraktion.de/inhalt/ka-18-5587-bergriffe-fluechtlingsheime-2015-2.pdf,2015
2015-05-15,Rostock,Mecklenburg-Vorpommern,Sonstige Angriffe,Laut Bundesregierung kam es bei einem Übergriff auf Asylsuchende zum Verwenden von Kennzeichen verfassungswidriger Organisationen.,http://dokumente.linksfraktion.de/inhalt/ka-18-5587-bergriffe-fluechtlingsheime-2015-2.pdf,2015
2015-05-15,Freital,Sachsen,Sonstige Angriffe,Laut Bundesregierung kam es bei einem Übergriff auf eine Asylunterkunft zu einer Sachbeschädigung.,http://dokumente.linksfraktion.de/inhalt/ka-18-5587-bergriffe-fluechtlingsheime-2015-2.pdf,2015
2015-05-15,Freital,Sachsen,Kundgebung/Demo,In Freital findet die wöchentliche Demonstration von Bürgerinnen und Bürgern gegen die Unterkunft für Asylbewerber statt. Die Organisatoren sind Teil der Initiative „Freital steht auf. Nein zum Hotelheim“.,Eigene Angabe,2015
2015-05-15,Nauen,Brandenburg,Kundgebung/Demo,"Am Freitagabend haben erneut Gegner der geplanten Unterkunft für Asylbewerber in Nauen demonstriert. Nach Angaben der Polizei lautete das Motto der Demo, zu der die Initiativen „Nein zum Heim“ und „Zukunft Nauen“ aufgerufen hatten: „Nauen schlägt zurück, Ausländergewalt stoppen“.
	Eine Gegendemonstration unter dem Motto „Willkommenskultur für Asylanten“, die sich vom Nauener Rathaus aus in Bewegung setzte, war vom Ortsverband und der Stadtfraktion Die Linke angemeldet worden. Unterstützung gab es seitens der Stadtverordnetenfraktion „Frischer Wind“ und der Organisation „Nauen für Menschlichkeit“. Auf beiden Seiten beteiligten sich ca. 70 Demonstranten. Laut Angaben der Polizei sei es zu keinen Störungen gekommen. Allerdings werden gegen einen Teilnehmer der Demonstration gegen das Heim ermittelt. Er hatte den Hitlergruß gezeigt.",http://www.maz-online.de/Lokales/Havelland/Rechtsextreme-hetzen-bei-Demo-in-Nauen-gegen-Fluechtlingsheim-friedliche-Gegendemo,2015
2015-05-14,Forchheim,Bayern,Sonstige Angriffe,"Am Donnerstagabend haben betrunkene Forchheimer versucht, in das Flüchtlingswohnheim in der Unteren Kellerstraße einzudringen. Dort pöbelten sie und versuchten, Bewohner anzugreifen, was der Sicherheitsdienst jedoch vermeiden konnte. Dennoch kam es auf der Straße vor dem Gelände der Unterkunft zu einer Schlägerei zwischen den Angreifern und zwei Asylsuchenden.",http://www.nordbayern.de/region/forchheim/betrunkene-schlager-suchten-streit-in-forchheimer-asylheim-1.4385782,2015
2015-05-14,Güstrow,Mecklenburg-Vorpommern,Sonstige Angriffe,Laut Bundesregierung kam es bei einem Übergriff auf Asylsuchende zum Verwenden von Kennzeichen verfassungswidriger Organisationen.,http://dokumente.linksfraktion.de/inhalt/ka-18-5587-bergriffe-fluechtlingsheime-2015-2.pdf,2015
2015-05-14,Neuhardenberg,Brandenburg,Sonstige Angriffe,"Eine Gruppe somalischer Geflüchteter wird auf dem Heimweg vom Neuhardenberg-Cup von den Insassen eines Trabants verfolgt und beschimpft. Diese drohen, sie in ihrer Unterkunft aufzusuchen und zu „klatschen“. Bereits während des Fussballturniers, an dem je eine Mannschaft somalischer und syrischer Geflüchteter teilnimmt, werden wiederholt rassistische Beleidigungen aus dem Zuschauerblock gerufen und die Spieler mit Bananen beworfen. Ein deutscher Spieler beleidigt einen serbischen Flüchtling antiziganistisch, ein anderer tritt einen somalischen Spieler.",http://www.opferperspektive.de/rechte-angriffe/chronologie-rechter-angriffe/neuhardenberg,2015
2015-05-14,Luckenwalde,Brandenburg,Sonstige Angriffe,"Drei Männer im Alter zwischen 25 und 52 Jahren brüllten in Luckenwalde (Kreis Teltow-Fläming) vor einem Flüchtlingsheim ausländerfeindliche Parolen. Wie die Polizei am Freitag mitteilte, waren die drei Männer betrunken und liefen Zeugen zufolge ihre Parolen grölend vor dem Heim auf und ab. Gegen sie wird jetzt wegen Volksverhetzung ermittelt.",http://www.neues-deutschland.de/artikel/971242.attacke-auf-geplantes-fluechtlingsheim-in-berlin.html,2015
2015-05-14,Forchheim,Bayern,Tätlicher Übergriff/Körperverletzung,"Am Donnerstagabend haben betrunkene Forchheimer versucht, in das Flüchtlingswohnheim in der Unteren Kellerstraße einzudringen. Dort pöbelten sie und versuchten, Bewohner anzugreifen, was der Sicherheitsdienst jedoch vermeiden konnte. Dennoch kam es auf der Straße vor dem Gelände der Unterkunft zu einer Schlägerei zwischen den Angreifern und zwei Asylsuchenden.",http://www.nordbayern.de/region/forchheim/betrunkene-schlager-suchten-streit-in-forchheimer-asylheim-1.4385782,2015
2015-05-14,Sondershausen,Thüringen,Sonstige Angriffe,"In der Nacht zu Donnerstag haben Unbekannte in Sondershausen rassistische Plakate an Verkehrsschildern zwischen der Flüchtlingsunterkunft in der Güntherstraße und dem Ortsausgang aufgehängt. Bereits im Januar gab es in Sondershausen einen solchen Vorfall, bei dem mehrere rassistische Schilder an Ortsausgangsschildern der Stadt angebracht worden waren.",http://www.thueringer-allgemeine.de/startseite/detail/-/specific/Erneut-fremdenfeindliche-Schilder-in-Sondershausen-1738711542,2015
2015-05-14,Potsdam,Brandenburg,Tätlicher Übergriff/Körperverletzung,"Ein junger Asylsuchender aus Somalia wurde am Donnertag in unmittelbarer Nähe der Geflüchtetenunterkunft von einem Mann, der aus einer nahen Autowerkstatt kam, zunächst rassistisch beleidigt, anschließend geschlagen und getreten. Der Betroffene flüchtete gemeinsam mit seinem Begleiter auf das Gelände der Unterkunft, wo er jedoch von weiteren aus der Werkstatt kommenden Männern geschlagen wurde. Einer der Täter verwendete dabei einen Schraubenschlüssel. Der anwesende Wachschutz griff nicht ein. Der Betroffene konnte sich leicht verletzt in das Gebäude flüchten.",http://www.opferperspektive.de/rechte-angriffe/chronologie-rechter-angriffe/potsdam-9,2015
2015-05-14,Neuhardenberg,Brandenburg,Sonstige Angriffe,"Am Donnerstag kam es während eines Fußballturniers in Neuhardenberg zu verbalen Bedrohungen und beleidigenden Äußerungen gegen eine teilnehmende Mannschaft von vorwiegend somalischen Asylsuchenden.  Die Kriminalpolizei der Direktion Ost hat Ermittlungen zum Verdacht der Volksverhetzung aufgenommen. Darüber hinaus werde geprüft, ob es im Rahmen dieser Veranstaltung auch zu einem Körperverletzungsdelikt und einem Fall des Verwendens von Kennzeichen verfassungswidriger Organisationen kam.",http://www.internetwache.brandenburg.de/sixcms/detail.php?id=12534561,2015
2015-05-13,Berlin-Charlottenburg,Berlin,Tätlicher Übergriff/Körperverletzung,"In der Nacht zum Sonntag hat in Berlin Charlottenburg ein Mann drei Asylsuchende rassistisch beleidigt, mit einer Schusswaffe bedroht, und mit einem Samuraischwert verletzt. Wie die Polizei mitteilte, betrat ein unbekannter Mann gegen 0.30 Uhr den Innenhof des Wohnheims in der Soorstraße und beschimpfte drei der Bewohner. Anschließend sei er mit einem Schwert auf einen der Männer losgegangen, und verletzte diesen an der Hand. Ein Mitarbeiter der Security der Unterkunft, der den Angegriffenen zunächst zur Hilfe geeilt war, alarmierte die Polizei. Bevor der Täter flüchtete zog er noch eine Schusswaffe und richtete sie auf die Männer, von denen einer im Krankenhaus behandelt werden musste. In der Angelegenheit ermittelt der Staatsschutz beim Landeskriminalamt Berlin.",http://www.tagesspiegel.de/berlin/polizei-justiz/berlin-charlottenburg-fremdenfeindliche-attacke-mit-samurai-schwert/11786678.html,2015
2015-05-11,Neustadt an der Weinstraße,Rheinland-Pfalz,Sonstige Angriffe,Laut Bundesregierung kam es bei einem Übergriff auf Asylsuchende zu einer Sachbeschädigung.,http://dokumente.linksfraktion.de/inhalt/ka-18-5587-bergriffe-fluechtlingsheime-2015-2.pdf,2015
2015-05-11,Dortmund,Nordrhein-Westfalen,Kundgebung/Demo,"In Dortmund demonstrierte die neonazistische Partei ""Die Rechte"" unter dem Motto ""Nein zum Heim in Eving"".",http://dokumente.linksfraktion.de/inhalt/ka-18-5587-bergriffe-fluechtlingsheime-2015-2.pdf,2015
2015-05-10,Schwerte,Nordrhein-Westfalen,Sonstige Angriffe,Unbekannte sprühten ein Hakenkreuz auf die Rückwand der neuen Asylbewerberunterkunft im Schwerter Stadtteil Westhofen. Der Staatsschutz hat die Ermittlungen übernommen.,"https://www.ruhrnachrichten.de/staedte/schwerte/Staatsschutz-ermittelt-Hakenkreuz-an-Fluechtlingsunterkunft-in-Westhofen;art937,2707130",2015
2015-05-10,Bad Krozingen,Baden-Württemberg,Sonstige Angriffe,"Am Wochenende haben derzeit noch unbekannte Täter mehrere Scheiben im Erdgeschoss der noch nicht bezogenen Container-Unterkunft für Flüchtlinge eingeschlagen. Die Polizei hat bereits die Ermittlungen aufgenommen. Das teilte die Stadtverwaltung mit. Unklar ist bisher, ob hinter der Tat ein fremdenfeindliches Motiv steckt.",http://www.badische-zeitung.de/bad-krozingen/unbekannte-schlagen-scheiben-von-asylunterkunft-ein--104724891.html,2015
2015-05-10,Büchen,Sachsen-Anhalt,Tätlicher Übergriff/Körperverletzung,Laut Bundesregierung kam es in Büchen am Sonntag zu einem Fall gefährlicher Körperverletzung gegen Asylsuchende.,http://dokumente.linksfraktion.de/inhalt/ka-18-5587-bergriffe-fluechtlingsheime-2015-2.pdf,2015
2015-05-10,Koblenz,Rheinland-Pfalz,Sonstige Angriffe,Laut Bundesregierung kam es bei einem Übergriff auf Asylsuchende zu einer Nötigung.,http://dokumente.linksfraktion.de/inhalt/ka-18-5587-bergriffe-fluechtlingsheime-2015-2.pdf,2015
2015-05-10,Hüllhorst,Nordrhein-Westfalen,Sonstige Angriffe,"Laut Bundesregierung kam es bei einem Übergriff auf Asylsuchende zu einer Sachbeschädigung. Die ermittelnde Polizeidienststelle wertet den Übergriff als ""politisch motivierte Kriminalität - rechts"".",http://dip21.bundestag.de/dip21/btd/18/065/1806559.pdf,2015
2015-05-10,Ludwigshafen am Rhein,Rheinland-Pfalz,Sonstige Angriffe,Laut Bundesregierung kam es bei einem Übergriff auf Asylsuchende zum Verwenden von Kennzeichen verfassungswidriger Organisationen.,http://dokumente.linksfraktion.de/inhalt/ka-18-5587-bergriffe-fluechtlingsheime-2015-2.pdf,2015
2015-05-10,Berlin,Berlin,Sonstige Angriffe,"Aus der Antwort des Berliner Abgeordnetenhauses auf eine Kleine Anfrage der Partei Die Linke zu Straftaten gegen Asylsuchende und ihre Unterkünfte geht hervor, dass Unbekannte auf der Rückseite einer als Asylunterkunft genutzten Traglufthalle einen Bolzen aus der Verankerung entfernten und dies an drei anderen Stellen versuchten. Die zuständige Polizeidirektion ordnet diese Straftat als “politisch motivierte Kriminalität – rechts” ein. Allerdings veröffentlichte die Polizei keine Pressemitteilung zu dem Vorfall.",http://www.linksfraktion-berlin.de/uploads/media/S17-17661.pdf,2015
2015-05-09,Sontheim an der Brenz,Baden-Württemberg,Sonstige Angriffe,"In der Nacht zum Sonntag haben bislang Unbekannte eine Unterkunft für Asylbewerber mit Steinen beworfen. Die Polizei alarmierten Bewohner der Einrichtung in Sontheim an der Brenz, und berichteten, die Täter hätten gedroht, das Haus anzuzünden. Derzeit wird das Gebäude von der Polizei rund um die Uhr bewacht.","http://www.swr.de/landesschau-aktuell/bw/ulm/sontheim-asylbewerberheim-wird-vorerst-bewacht/-/id=1612/did=15511600/nid=1612/1y38f4a/
http://www.swp.de/ulm/nachrichten/suedwestumschau/Unbekannte-werfen-Steine-auf-Asylbewerberheim;art1157835,3209832",2015
2015-05-09,Freital,Sachsen,Tätlicher Übergriff/Körperverletzung,Ein Asylsuchender wurde vor seinem Haus von Deutschen angegriffen. Ihm wurde ein Kopfstoß versetzt und Pfefferspray ins Gesicht gesprüht. Der Betroffene erlitt leichte Verletzungen.,https://raa-sachsen.de/index.php/chronik-details/freital-2509.html,2015
2015-05-09,Lenzen,Brandenburg,Sonstige Angriffe,"In Lenzen bemerkte eine Polizeistreife rechte Schmierereien an der Giebelwand eines Mehrfamilienhauses in der Finkenbergstraße, welches zukünftig als Asylunterkunft genutzt werden soll. Die Aufschrift in pinker Farbe richtete sich gegen die Unterbringung der Asylsuchenden.",https://www.orte-im-norden.de/prignitz/lenzen/hauswand-beschmiert/,2015
2015-05-09,Wuppertal,Nordrhein-Westfalen,Kundgebung/Demo,"In Wuppertal demonstrierte die neonazistische Partei ""Die Rechte"" unter dem Motto ""Nein zum Heim in Vohwinkel"".",http://dokumente.linksfraktion.de/inhalt/ka-18-5587-bergriffe-fluechtlingsheime-2015-2.pdf,2015
2015-05-09,Oberhausen,Nordrhein-Westfalen,Sonstige Angriffe,Laut Bundesregierung kam es bei einem Übergriff auf Flüchtlinge zu einem Fall von Volksverhetzung.,http://dokumente.linksfraktion.de/inhalt/ka-18-5587-bergriffe-fluechtlingsheime-2015-2.pdf,2015
2015-05-09,Zschopau,Sachsen,Kundgebung/Demo,"Zum Wiederholten Mal haben sich Bürgerinnen und Bürger zu einer Veranstaltung der Initiative ""Zschopau sagt: ""Nein zum Heim"" getroffen.",Eigene Angabe,2015
2015-05-08,Göttingen,Niedersachsen,Tätlicher Übergriff/Körperverletzung,Laut Bundesregierung kam es bei einem Übergriff aus Asylsuchende zu einer gefährlichen Körperverletzung.,http://dokumente.linksfraktion.de/inhalt/ka-18-5587-bergriffe-fluechtlingsheime-2015-2.pdf,2015
2015-05-08,Alsfeld,Hessen,Sonstige Angriffe,Laut Bundesregierung kam es zu einer Störung des öffentlichen Friedens durch Androhung von Straftaten gegen Asylsuchende.,http://dokumente.linksfraktion.de/inhalt/ka-18-5587-bergriffe-fluechtlingsheime-2015-2.pdf,2015
2015-05-08,Großrückerswalde,Sachsen,Sonstige Angriffe,Unbekannte stürmten die Wohnung einer geflüchteten Familie und bedrohten die anwesenden Personen.,http://afaerz.blogsport.de/images/AntifaChronik2015.pdf,2015
2015-05-08,Freital,Sachsen,Kundgebung/Demo,In Freital findet die wöchentliche Demonstration von Bürgerinnen und Bürgern gegen die Unterkunft für Asylbewerber statt. Die Organisatoren sind Teil der Initiative „Freital steht auf. Nein zum Hotelheim“.,Eigene Angabe des Veranstalters,2015
2015-05-08,Annaberg-Buchholz,Sachsen,Sonstige Angriffe,Geflüchtete wurden aus einem Bus heraus rassistisch beleidigt.,http://afaerz.blogsport.de/images/AntifaChronik2015.pdf,2015
2015-05-07,Coswig,Sachsen,Sonstige Angriffe,Laut Bundesregierung kam es bei einem Übergriff auf eine Asylunterkunft zum Verwenden von Kennzeichen verfassungswidriger Organisationen.,http://dokumente.linksfraktion.de/inhalt/ka-18-5587-bergriffe-fluechtlingsheime-2015-2.pdf,2015
2015-05-07,Weidenthal,Rheinland-Pfalz,Sonstige Angriffe,Laut Bundesregierung kam es zu einem öffentlichen Aufruf zu Straftaten gegen Asylsuchende.,http://dokumente.linksfraktion.de/inhalt/ka-18-5587-bergriffe-fluechtlingsheime-2015-2.pdf,2015
2015-05-07,Wallersdorf,Bayern,Brandanschlag,"Gegen 02.00 Uhr nachts versuchten Unbekannte die Asylbewerberunterkunft in der Osenstraße in Wallersdorf in Brand zu setzen, indem sie eine Flasche mit Brandbeschleuniger gegen die Hausfassade warfen. Personen wurden nicht verletzt. Es entstand geringer Sachschaden.
Laut der Antifaschistischen Informations-, Dokumentations-, und Archivstelle München (a.i.d.a. e.V.) wurde das Anschlagsziel, die Asylunterkunft in Wallersdorf, zuvor exakt auf einer google-Karte markiert und mit Straßennamen versehen. Diese Karte sei dann von der Neonazipartei ""Der dritte Weg"" auf ihrer Website verlinkt worden.","https://www.polizei.bayern.de/news/presse/aktuell/index.html/220710
https://www.aida-archiv.de/index.php/chronik/4858-7-mai-2015",2015
2015-05-07,Berlin-Buch,Berlin,Sonstige Angriffe,Im Pankower Ortsteil Buch zündeten Unbekannt in der Nacht zu Donnerstag gegen 1:30 Uhr mehrere Böller in unmittelbarer Umgebung der dortigen Asylunterkunft.,http://m.tagesspiegel.de/berlin/polizei-justiz/polizeieinsatz-wegen-knallerei-unbekannte-boellern-nachts-an-fluechtlingsheim/11744550.html,2015
2015-05-07,Eschede,Niedersachsen,Sonstige Angriffe,"Am Donnerstag kam es zu mehreren Übergriffen auf Asylsuchende in Eschede.
Gegen Mittag wurden einige Asylsuchende aus Eritrea, die auf der Celler Straße in Eschede unterwegs waren, von einer vierköpfigen männlichen Personengruppe rassistisch angepöbelt.
Am Abend erschienen zwei der Täter erneut vor der Asylbewerberunterkunft, um zu pöbeln. Einer der beiden warf dabei mit einem Stein nach den Asylsuchenden, sie sich jedoch in der Unterkunft in Sicherheit bringen konnten. Außerdem sollen die beiden Männer den Hitlergruß gezeigt haben.",http://www.presseportal.de/blaulicht/pm/59457/3017541,2015
2015-05-06,Annaberg-Buchholz,Sachsen,Sonstige Angriffe,Neonazis beleidigten zwei Geflüchtete im Stadtzentrum.,http://afaerz.blogsport.de/images/AntifaChronik2015.pdf,2015
2015-05-06,Höxmark,Schleswig-Holstein,Sonstige Angriffe,"In Höxmark im Kreis Rendsburg-Eckernförde haben Unbekannte vor einer Flüchtlingsunterkunft eine lebensgroße Strohpuppe angezündet, die zuvor gemeinsam von Dorfbewohnern und Asylsuchenden gebastelt worden war. Polizei und Staatsanwaltschaft vermuten einen fremdenfeindlichen Hintergrund, unter anderem, weil am Tatort Brandbeschleuniger gefunden wurde.","https://www.ndr.de/nachrichten/schleswig-holstein/Strohpuppe-vor-Fluechtlingsheim-angezuendet-,strohpuppe104.html",2015
2015-05-06,Limburgerhof,Rheinland-Pfalz,Brandanschlag,"In der Nacht zu Mittwoch ist in der Stadt Limburgerhof bei Ludwigshafen (Rheinland-Pfalz) ein Brandanschlag auf eine im Bau befindliche Asylbewerberunterkunft verübt worden. In der geplanten Unterkunft sollten in den nächsten Wochen 16 Asylsuchende untergebracht werden. Nach Angaben der Staatsanwaltschaft Frankenthal und des Polizeipräsidiums Rheinpfalz haben unbekannte Täter die geplante Unterkunft in Limburgerhof in Brand gesetzt. Die Ermittler prüfen sowohl rassistische als auch andere Motive. In Limburgerhof hatte es in den zurückliegenden Monaten immer wieder rassistische Aufmärsche und Propaganda-Aktionen gegeben, die sich gezielt gegen Unterkünfte für Flüchtlinge im Ort gerichtet hatten - veranstaltet von der ""Bürgerbewegung Limburgerhof"" und der Partei ""Der III. Weg"".","http://www.tagesspiegel.de/weltspiegel/limburgerhof-in-rheinland-pfalz-brandanschlag-auf-geplante-asylbewerberunterkunft/11735770.html
http://blog.zeit.de/stoerungsmelder/2015/03/23/neonazi-partei-der-iii-weg-tarnt-sich-als-buergerbewegung_18984",2015
2015-05-05,Freital,Sachsen,Tätlicher Übergriff/Körperverletzung,"Am Abend attackierten drei junge deutsche Männer einen Asylsuchenden. Er war auf dem Weg zur Unterkunft im ""Hotel Leonardo"". Sie beschimpften ihn und schlugen den Mann mit einer Flasche und mit Fäusten. Als er zu Boden ging, traten sie ihn. Aufgrund der Verletzungen musste er über Nacht stationär behandelt werden.",http://www.raa-sachsen.de/index.php/chronik-details/freital-2365.html,2015
2015-05-04,Lappersdorf,Bayern,Sonstige Angriffe,Laut Bundesregierung kam es bei einem Übergriff auf eine Asylunterkunft zu einer Sachbeschädigung.,http://dokumente.linksfraktion.de/inhalt/ka-18-5587-bergriffe-fluechtlingsheime-2015-2.pdf,2015
2015-05-03,Hannover,Niedersachsen,Sonstige Angriffe,Laut Bundesregierung kam es bei einem Übergriff auf eine Asylunterkunft zu einer Sachbeschädigung.,http://dokumente.linksfraktion.de/inhalt/ka-18-5587-bergriffe-fluechtlingsheime-2015-2.pdf,2015
2015-05-03,Wriezen,Brandenburg,Tätlicher Übergriff/Körperverletzung,"In Wriezen wurde ein Asylbewerber aus einem vorbeifahrenden Auto mit einer Flasche beworfen und am Kopf verletzt. Nach derzeitigem Ermittlungsstand hatte der Täter zunächst eine Flasche aus dem Auto auf eine Gruppe mehrerer Asylsuchender geworfen, die aber niemanden traf. Danach habe der Fahrer gewendet und eine zweite Flasche geworfen, mit der er einen 29-jährigen Mann am Kopf traf. Die Polizei sucht nun nach Zeugen, und prüft, ob „Fremdenfeindlichkeit“ als Tatmotiv vorliegt.",http://www.rbb-online.de/panorama/beitrag/2015/05/asylbewerber-in-wriezen-mit-flasche-beworfen.html,2015
2015-05-03,Freital,Sachsen,Sonstige Angriffe,Unbekannte warfen zwei Feuerwerkskörper auf das Gelände der Asylbewerberunterkunft im ehemaligen Leonardo-Hotel in Freital.,https://twitter.com/B_Kedvesem/status/594978163853303809,2015
2015-05-03,Warmensteinach,Bayern,Sonstige Angriffe,Laut Bundesregierung kam es bei einem Übergriff auf eine Asylunterkunft zu einer Störung des öffentlichen Friedens durch das Androhen einer Straftat.,http://dokumente.linksfraktion.de/inhalt/ka-18-5587-bergriffe-fluechtlingsheime-2015-2.pdf,2015
2015-05-02,Dresden,Sachsen,Tätlicher Übergriff/Körperverletzung,"Unbekannte sprachen am 2. Mai zwei somalische Asylbewerber im Alter von 19 und 20 Jahren auf Zigaretten an. Laut Polizei kam es in der Folge zu einer tätlichen Auseinandersetzung, bei der den beiden jungen Männern Zigaretten, Feuerzeuge und ein Fahrrad geraubt wurden. Anschließend flüchteten die Tatverdächtigen vom Ort und entkamen unerkannt. Die Geschädigten wurden nicht verletzt, die Höhe des Raubschadens blieb unbeziffert.",http://www.polizei.sachsen.de/de/MI_2015_35883.htm,2015
2015-05-01,Freital,Sachsen,Kundgebung/Demo,In Freital findet die wöchentliche Demonstration von Bürgerinnen und Bürgern gegen die Unterkunft für Asylbewerber statt. Die Organisatoren sind Teil der Initiative „Freital steht auf. Nein zum Hotelheim“.,Eigene Angabe des Veranstalters,2015
2015-05-01,Pfreimd,Bayern,Sonstige Angriffe,Laut Bundesregierung kam es bei einem Übergriff auf eine Asylunterkunft zu einer Sachbeschädigung.,http://dokumente.linksfraktion.de/inhalt/ka-18-5587-bergriffe-fluechtlingsheime-2015-2.pdf,2015
2015-04-30,Freital,Sachsen,Sonstige Angriffe,Unbekannte warfen einen Stein durch ein Fenster der Asylbewerberunterkunft im ehemaligen Leonardo-Hotel in Freital und verletzten damit einen Bewohner am Kopf.,http:// https://www.raa-sachsen.de/index.php/chronik-details/freital-2350.html,2015
2015-04-30,Freital,Sachsen,Tätlicher Übergriff/Körperverletzung,Unbekannte warfen einen Stein durch ein Fenster der Asylbewerberunterkunft im ehemaligen Leonardo-Hotel in Freital und verletzten damit einen Bewohner am Kopf.,http:// https://www.raa-sachsen.de/index.php/chronik-details/freital-2350.html,2015
2015-04-30,Erfurt,Thüringen,Sonstige Angriffe,"Ein Gebäude, welches demnächst als Flüchtlingsunterkunft dienen soll, wurde von Unbekannten mit Farbkugeln (vermutlich aus einer  Softair-Waffe) beschossen.",http://www.mobit.org/Chronik/Mobit%20Chronik%2023_7_2015,2015
2015-04-30,"Marzahn-Hellersdorf, Berlin",Berlin,Sonstige Angriffe,"Aus der Antwort des Berliner Abgeordnetenhauses auf eine Kleine Anfrage der Partei Die Linke zu Straftaten gegen Asylsuchende und ihre Unterkünfte geht hervor, dass Unbekannte auf der Baustelle einer geplanten Asylunterkunft die Ventile eines Radladers abbrachen. Allerdings veröffentlichte die Polizei keine Pressemitteilung zu dem Vorfall.",http://www.linksfraktion-berlin.de/uploads/media/S17-17661.pdf,2015
2015-04-30,Zossen,Brandenburg,Sonstige Angriffe,Laut Bundesregierung kam es bei einem Übergriff auf eine Asylunterkunft zu einer Sachbeschädigung.,http://dokumente.linksfraktion.de/inhalt/ka-18-5587-bergriffe-fluechtlingsheime-2015-2.pdf,2015
2015-04-29,Oberlungwitz,Sachsen,Sonstige Angriffe,Laut Bundesregierung kam es bei einem Übergriff auf eine Asylunterkunft zur Verwendung von Kennzeichen verfassungswidriger Organisationen.,http://dokumente.linksfraktion.de/inhalt/ka-18-5587-bergriffe-fluechtlingsheime-2015-2.pdf,2015
2015-04-29,Gröditz,Sachsen,Sonstige Angriffe,"Zwischen 22.00 Uhr und 23.00 Uhr versammelte sich eine Gruppe Neonazis vor einem Wohnhaus, indem mehrheitlich Asylsuchende dezentral untergebracht sind. Sie skandierten aggressiv Naziparolen und warfen mehrere Böller auf das Wohnhaus.",https://www.raa-sachsen.de/index.php/chronik-details/groeditz-2428.html,2015
2015-04-28,Geretsried,Bayern,Sonstige Angriffe,Laut Bundesregierung kam es bei einem Übergriff auf eine Asylunterkunft zu einer Sachbeschädigung.,http://dokumente.linksfraktion.de/inhalt/ka-18-5587-bergriffe-fluechtlingsheime-2015-2.pdf,2015
2015-04-28,Lichtenau (Westfalen),Nordrhein-Westfalen,Sonstige Angriffe,"Jugendliche Firmbewerber haben nach einer Übersstunde des Pastoralverbunds Eier auf eine Asylunterkunft geworfen. Die Theologin Annegret Meyer, die die in dem Gebäude lebenden Frauen fast täglich ehrenamtlich betreut, will nicht von einem dummen Jungen-Streich sprechen - der Hintergrund sei ernster. ""Ein bisschen extrem"" bezeichnet sie die Tat vorsichtig gegenüber der Neuen Westfälischen und meint: ""Da steckt mehr hinter.""",http://www.nw.de/lokal/kreis_paderborn/paderborn/paderborn/20447044_Eier-Attacke-auf-Fluechtlingsheim.html,2015
2015-04-26,"Marzahn-Hellersdorf, Berlin",Berlin,Sonstige Angriffe,"Aus der Antwort des Berliner Abgeordnetenhauses auf eine Kleine Anfrage der Partei Die Linke zu Straftaten gegen Asylsuchende und ihre Unterkünfte geht hervor, dass zwei Unbekannte Steine gegen eine Asylunterkunft. Die Polizei veröffentlichte keine Pressemitteilung zu dem Vorfall.",http://www.linksfraktion-berlin.de/uploads/media/S17-17661.pdf,2015
2015-04-26,Mühlhausen,Thüringen,Sonstige Angriffe,Laut Bundesregierung kam es bei einem Übergriff auf eine Asylunterkunft zu einer Sachbeschädigung.,http://dokumente.linksfraktion.de/inhalt/ka-18-5587-bergriffe-fluechtlingsheime-2015-2.pdf,2015
2015-04-26,Zschopau,Sachsen,Kundgebung/Demo,"Rund 200 Menschen beteiligten sich am 26.04.2015 in Zschopau an einem weiteren Demonstrationszug der islam- und zuwanderungskritischen Pegida-Bewegung. Dabei waren Sprechchöre wie „Wir sind das Volk"" und ""Nein zum Heim"" zu hören. Dem Demonstrationszug fand unter dem Motto ""Zschopau sagt Nein zum Heim“ statt. Der Zschopauer Unterstützerkreis Asyl hatte zeitgleich zu einem Spaziergang mit den AsylbewerberInnen vor Ort aufgerufen. Daran beteiligten sich rund 80 Menschen.",http://www.freiepresse.de/LOKALES/ERZGEBIRGE/ZSCHOPAU/Rund-200-Asylgegner-demonstrieren-in-Zschopau-artikel9179383.php,2015
